20251208 204300;25605;25609.75;25603;25609;1102
20251208 204400;25609.25;25616.75;25608.25;25614;1564
20251208 204500;25614.25;25614.5;25606.75;25613.75;1440
20251208 204600;25613.75;25614.5;25605.5;25610.25;1120
20251208 204700;25610.25;25613.75;25609;25611.75;874
20251208 204800;25611.5;25615.75;25608.25;25612.5;1118
20251208 204900;25612;25613;25601.75;25608.25;1471
20251208 205000;25608.25;25611.25;25603.75;25606;946
20251208 205100;25605.5;25619.5;25604.75;25616;3389
20251208 205200;25615.75;25624;25613.5;25620.75;2507
20251208 205300;25620.25;25624.25;25616.5;25623;1849
20251208 205400;25623.25;25629.25;25620.75;25623.75;2502
20251208 205500;25624.25;25626.25;25607;25613.25;4449
20251208 205600;25612.75;25627;25612.25;25619;2862
20251208 205700;25618.75;25624;25616;25619.25;1178
20251208 205800;25619.25;25633.75;25618.25;25632.25;2732
20251208 205900;25632.5;25634.75;25627.5;25634.25;2389
20251208 210000;25634.5;25672;25633.25;25668.25;10103
20251208 210100;25668.5;25674.75;25664.5;25665;7186
20251208 210200;25665.5;25666.75;25661.25;25663.75;2220
20251208 210300;25664;25665.5;25658.5;25663.5;1540
20251208 210400;25663.5;25667.25;25660.25;25666.75;1196
20251208 210500;25666.75;25669.25;25663.25;25667;837
20251208 210600;25667.25;25667.75;25663.5;25665.5;657
20251208 210700;25665.75;25665.75;25659.75;25663;729
20251208 210800;25662.5;25664.75;25660.25;25663.75;441
20251208 210900;25663.5;25665;25661.5;25664.25;444
20251208 211000;25664.25;25667;25663;25664.25;340
20251208 211100;25664.5;25668;25661.25;25662.25;522
20251208 211200;25662;25662.75;25659;25661.75;509
20251208 211300;25662.25;25664.75;25661.25;25661.75;323
20251208 211400;25661.25;25661.5;25656;25660.5;838
20251208 211500;25660.5;25661.5;25657.75;25660.75;486
20251208 211600;25660.75;25663.5;25656.5;25657.5;620
20251208 211700;25658;25660;25657.25;25659.25;176
20251208 211800;25659.25;25660;25657.75;25658.75;166
20251208 211900;25658.5;25661.75;25658.5;25659.25;257
20251208 212000;25659.25;25663.5;25659.25;25662.75;190
20251208 212100;25662;25663.25;25662;25662.75;185
20251208 212200;25662.5;25663.25;25660.75;25661.25;133
20251208 212300;25661;25663;25660;25662.25;168
20251208 212400;25662.75;25665;25662.75;25664.5;293
20251208 212500;25664.25;25664.75;25662.5;25663.75;123
20251208 212600;25663.5;25664.5;25662.75;25664;149
20251208 212700;25663.75;25667.5;25662.75;25667.25;257
20251208 212800;25667;25668.25;25664.25;25665;260
20251208 212900;25665;25665.5;25663.25;25665.25;131
20251208 213000;25665;25685.75;25664.25;25682.25;2658
20251208 213100;25682.25;25697;25680.5;25686;3706
20251208 213200;25685.5;25690.5;25673.75;25688.5;2256
20251208 213300;25688.25;25695.75;25682.5;25682.5;1005
20251208 213400;25682.5;25685.75;25679.5;25682.5;996
20251208 213500;25682.25;25688.5;25682.25;25685;552
20251208 213600;25685.5;25689;25680.75;25687.75;476
20251208 213700;25688;25689;25683.25;25684.25;308
20251208 213800;25684.25;25690;25684;25688;463
20251208 213900;25688.5;25690.25;25683.75;25684.25;463
20251208 214000;25685;25685.75;25682.5;25685;380
20251208 214100;25685.5;25686.25;25683;25685.5;221
20251208 214200;25685.75;25692.25;25684.75;25691;572
20251208 214300;25691.5;25698;25691;25697.5;900
20251208 214400;25697.25;25698.75;25694.25;25697.5;784
20251208 214500;25697.25;25703.25;25695.5;25701.5;1043
20251208 214600;25701.75;25703.5;25695.5;25695.75;883
20251208 214700;25695.75;25700.25;25694.25;25699.5;450
20251208 214800;25698.75;25704.5;25697;25703.25;427
20251208 214900;25703.5;25705.5;25702.25;25703.25;494
20251208 215000;25703.75;25704.25;25699.5;25701.75;279
20251208 215100;25701.75;25702.5;25697;25697.5;383
20251208 215200;25698;25698.75;25690.5;25691.25;627
20251208 215300;25691.5;25692;25689;25691.25;196
20251208 215400;25691;25695.75;25690.5;25693;201
20251208 215500;25693.5;25699.75;25693.25;25699;336
20251208 215600;25699.25;25705;25698.5;25703.75;353
20251208 215700;25703.75;25706.5;25702.25;25704.75;328
20251208 215800;25704.5;25705.5;25700.25;25702;269
20251208 215900;25701.75;25707.25;25701.75;25704.75;379
20251208 220000;25705.5;25708.25;25705;25706.5;413
20251208 230100;25713;25718;25699.25;25704;1773
20251208 230200;25703.75;25711.25;25702.5;25703.75;660
20251208 230300;25704.25;25709.75;25702.25;25708.5;551
20251208 230400;25709.5;25723.75;25708.25;25717.25;1279
20251208 230500;25718;25724.75;25717;25717.5;803
20251208 230600;25717.25;25722;25713;25716;649
20251208 230700;25715.75;25723.25;25715;25721.25;408
20251208 230800;25721.75;25723;25718;25719.5;421
20251208 230900;25719.25;25720;25714;25714;357
20251208 231000;25714.75;25714.75;25706.25;25711.5;1073
20251208 231100;25711.25;25712;25706.5;25707;397
20251208 231200;25707.25;25707.75;25698;25702.75;1042
20251208 231300;25703.25;25708.75;25702.75;25704.5;599
20251208 231400;25705;25705.25;25702.25;25702.25;207
20251208 231500;25702.25;25703;25700.25;25701;238
20251208 231600;25701.5;25705.75;25701.25;25704.5;329
20251208 231700;25704.75;25705.5;25697.25;25697.5;399
20251208 231800;25698;25702.25;25697;25702.25;331
20251208 231900;25702.25;25704;25700;25704;239
20251208 232000;25703.5;25704.5;25700.75;25701.25;136
20251208 232100;25701;25705.5;25698.5;25704;284
20251208 232200;25704;25705.25;25701.75;25702.25;170
20251208 232300;25703;25703.75;25700.5;25702;115
20251208 232400;25702.25;25703.25;25700.5;25702.75;126
20251208 232500;25703;25703.75;25698;25699.75;208
20251208 232600;25699.75;25700.25;25695.25;25696.25;323
20251208 232700;25696.25;25698.25;25694.75;25698;391
20251208 232800;25698;25700.5;25698;25700;187
20251208 232900;25700;25702.5;25698.75;25700;244
20251208 233000;25700;25701.75;25697.75;25698.25;212
20251208 233100;25698.5;25699;25696.75;25698.75;216
20251208 233200;25698.25;25698.5;25694;25695.75;313
20251208 233300;25696;25697.5;25693;25696.25;351
20251208 233400;25696.75;25696.75;25694.5;25695.5;126
20251208 233500;25695.25;25696;25692.5;25696;228
20251208 233600;25696;25696.75;25694;25695.75;128
20251208 233700;25695.5;25698.25;25694;25696.75;366
20251208 233800;25697;25703.25;25696.25;25701.25;491
20251208 233900;25701;25703.25;25697.75;25701;236
20251208 234000;25700.75;25705.25;25700.75;25703;438
20251208 234100;25704.5;25708.75;25701.75;25702.75;535
20251208 234200;25703.25;25706;25701.75;25702;337
20251208 234300;25703;25704.25;25701;25702.25;117
20251208 234400;25702.25;25705.75;25701.25;25704;116
20251208 234500;25704.5;25704.75;25702.25;25702.75;96
20251208 234600;25703.75;25705.5;25701.75;25704.25;126
20251208 234700;25704;25709;25704;25706.75;409
20251208 234800;25706.25;25710.25;25704;25709;348
20251208 234900;25710;25711.5;25707.25;25709.75;294
20251208 235000;25709.75;25711.25;25706;25707.75;279
20251208 235100;25708.5;25714.75;25708;25712.5;414
20251208 235200;25712.5;25717.75;25711.5;25717;459
20251208 235300;25717.5;25720.25;25715;25719;460
20251208 235400;25719;25724;25719;25724;427
20251208 235500;25724;25728.75;25723.5;25724.5;674
20251208 235600;25725.5;25727.5;25722.5;25723.5;343
20251208 235700;25723.75;25726.5;25722.5;25724.25;265
20251208 235800;25724.5;25727.75;25724.25;25724.5;269
20251208 235900;25725.75;25727.75;25723.75;25724.5;227
20251209 000000;25725;25727.5;25723;25726.5;283
20251209 000100;25727;25727.75;25719.5;25722;668
20251209 000200;25722.5;25726.5;25720;25725.5;340
20251209 000300;25726.25;25726.75;25722.25;25724.25;291
20251209 000400;25723.75;25725.25;25720;25722.75;227
20251209 000500;25721.75;25722;25715.75;25721.25;459
20251209 000600;25722.25;25723.75;25720.25;25721;216
20251209 000700;25720.25;25723;25719;25720.75;295
20251209 000800;25721.25;25724.75;25720.75;25723.75;158
20251209 000900;25724.5;25725.5;25719.75;25720.25;160
20251209 001000;25720.25;25724.25;25719.75;25722.75;144
20251209 001100;25722;25725;25721.5;25724.75;169
20251209 001200;25725;25725.75;25721.75;25722;149
20251209 001300;25721.25;25723.25;25719.5;25721.5;128
20251209 001400;25721.75;25723.75;25720.5;25723.25;109
20251209 001500;25723.5;25724.5;25719.75;25720;145
20251209 001600;25719.75;25721;25717.25;25719.75;471
20251209 001700;25719.5;25722;25719;25720.5;138
20251209 001800;25721;25721;25713.25;25716;455
20251209 001900;25715.75;25718.25;25714.25;25716.25;192
20251209 002000;25716.25;25718.25;25715.5;25717.75;124
20251209 002100;25717.75;25719.25;25716.25;25717.25;149
20251209 002200;25717.5;25722.25;25717;25720.25;377
20251209 002300;25720.5;25720.5;25716.25;25716.5;146
20251209 002400;25717;25717.5;25714.75;25717;172
20251209 002500;25717;25718.25;25716.25;25717;103
20251209 002600;25718;25721.5;25717.5;25721;170
20251209 002700;25720.75;25722.5;25719.75;25720.25;174
20251209 002800;25719.75;25720;25716.5;25719;112
20251209 002900;25719.25;25719.25;25714.5;25716;185
20251209 003000;25716.25;25718.25;25715.75;25717.25;67
20251209 003100;25717.25;25719.25;25715.75;25718.5;143
20251209 003200;25719;25719.75;25717.5;25717.5;101
20251209 003300;25717.5;25717.5;25713.5;25713.5;175
20251209 003400;25714;25715.75;25712.25;25714.75;216
20251209 003500;25714.75;25716.25;25714.75;25715.75;89
20251209 003600;25715.25;25721;25715.25;25721;154
20251209 003700;25721;25721;25718;25718;120
20251209 003800;25717.5;25718.75;25717;25718.75;95
20251209 003900;25717.5;25719.75;25717.5;25719.5;70
20251209 004000;25720;25720.75;25718.5;25720;65
20251209 004100;25719.5;25720;25716.25;25716.75;138
20251209 004200;25716;25718.75;25715.75;25717.25;97
20251209 004300;25717.75;25719.25;25716.5;25717;180
20251209 004400;25716.5;25716.5;25714.5;25716;75
20251209 004500;25716;25717;25715.5;25717;65
20251209 004600;25717.25;25717.5;25715.25;25716.25;98
20251209 004700;25716.25;25716.5;25712.5;25714.75;154
20251209 004800;25714.5;25714.75;25712.25;25713.5;157
20251209 004900;25713.75;25714.25;25711.5;25713.25;186
20251209 005000;25713.5;25717.5;25712.5;25717.25;258
20251209 005100;25717.5;25722.75;25716.75;25721.75;485
20251209 005200;25722;25724.25;25721;25723.5;378
20251209 005300;25723.5;25725;25720.25;25721;263
20251209 005400;25720.5;25722.5;25719.25;25722.5;188
20251209 005500;25722.5;25723.5;25720.75;25722.75;148
20251209 005600;25723;25726;25722.5;25725.5;330
20251209 005700;25724.75;25725.5;25722.25;25723.25;126
20251209 005800;25723.75;25724.25;25721;25721.5;180
20251209 005900;25721.5;25723;25720.25;25721.75;131
20251209 010000;25721;25722.25;25718;25719.5;373
20251209 010100;25719.5;25721.25;25712.5;25717;604
20251209 010200;25717.5;25722.25;25715.25;25718.75;448
20251209 010300;25719;25722;25718.25;25720.25;192
20251209 010400;25720.25;25721.75;25716.25;25717.25;232
20251209 010500;25717.25;25717.75;25705.25;25707.75;1214
20251209 010600;25708.25;25714.25;25703;25706.75;972
20251209 010700;25707.5;25711;25706.5;25707.5;423
20251209 010800;25708;25711;25706.5;25710;267
20251209 010900;25710.5;25716;25710.25;25714.25;540
20251209 011000;25714.5;25718.25;25712.5;25718.25;280
20251209 011100;25717.75;25721.75;25714.5;25715.25;594
20251209 011200;25716;25724.75;25715;25724.5;356
20251209 011300;25724.75;25725.5;25720;25720.5;376
20251209 011400;25721.25;25725.25;25719.75;25723.75;212
20251209 011500;25724;25726;25723;25724.75;216
20251209 011600;25724;25725.25;25722;25723.5;222
20251209 011700;25723;25724;25721.25;25723;177
20251209 011800;25723;25725;25721.75;25724.75;158
20251209 011900;25725;25725.75;25723.5;25723.75;143
20251209 012000;25724.5;25725.25;25722.25;25723.75;173
20251209 012100;25723.75;25725.5;25721.75;25724.75;246
20251209 012200;25724.75;25726.75;25723.75;25726;250
20251209 012300;25726;25729.5;25724;25727.75;431
20251209 012400;25727.25;25728.75;25725.25;25727.5;296
20251209 012500;25727.75;25728.75;25721.25;25721.5;402
20251209 012600;25721.75;25721.75;25718.25;25718.25;400
20251209 012700;25719.25;25720.5;25717;25719.25;249
20251209 012800;25718.75;25718.75;25710.25;25710.5;747
20251209 012900;25710.25;25712.75;25705.5;25709.75;745
20251209 013000;25710;25710;25705.5;25705.75;256
20251209 013100;25705.75;25709.25;25705;25705.5;358
20251209 013200;25705.75;25713;25705.75;25710.5;418
20251209 013300;25711.5;25714.25;25709.75;25711.5;365
20251209 013400;25710.75;25711.75;25689;25694;2113
20251209 013500;25694.5;25700.25;25692.75;25699.75;759
20251209 013600;25699.75;25705.75;25699.25;25703.5;556
20251209 013700;25702.5;25703;25699.75;25700.25;235
20251209 013800;25700.75;25700.75;25693;25693;669
20251209 013900;25693;25694;25685;25688.5;946
20251209 014000;25688.5;25693.25;25688;25692;423
20251209 014100;25692;25696.75;25691;25694;467
20251209 014200;25694;25697.25;25692;25695;291
20251209 014300;25694.5;25699;25693.25;25699;280
20251209 014400;25698.25;25698.5;25692.25;25692.5;286
20251209 014500;25692.5;25694.75;25687.5;25694;593
20251209 014600;25694;25696;25691.5;25695.5;230
20251209 014700;25695.75;25696.5;25692.5;25694.25;185
20251209 014800;25694.5;25699.75;25694.25;25699.75;258
20251209 014900;25699.75;25700.75;25697.5;25698.25;262
20251209 015000;25698.75;25699;25694.5;25695.75;204
20251209 015100;25696;25696.75;25694;25694.75;183
20251209 015200;25694;25696.5;25693.25;25694.75;174
20251209 015300;25694.25;25698.25;25692;25697.75;248
20251209 015400;25697.75;25698.5;25692.5;25693;207
20251209 015500;25692.5;25695.25;25691;25692.5;290
20251209 015600;25692.25;25694.25;25691;25694.25;154
20251209 015700;25693.5;25695.25;25692.5;25694.25;98
20251209 015800;25694.75;25697;25692.25;25693;175
20251209 015900;25692.75;25694;25691.75;25692.75;103
20251209 020000;25692.75;25693.5;25691.5;25692;99
20251209 020100;25691.75;25697.5;25691.5;25693.25;277
20251209 020200;25692.5;25692.75;25690;25690;259
20251209 020300;25690.25;25690.75;25688;25689;358
20251209 020400;25689.25;25693.25;25689;25691.25;214
20251209 020500;25691;25695.25;25689.75;25694.75;204
20251209 020600;25694.5;25696.5;25691.25;25691.25;254
20251209 020700;25691.25;25698.25;25691.25;25696.5;340
20251209 020800;25697.25;25697.25;25691.75;25692.5;188
20251209 020900;25693;25694.5;25688.5;25688.75;293
20251209 021000;25688.25;25689.25;25686.5;25688;368
20251209 021100;25688.75;25689.75;25687;25688.5;185
20251209 021200;25688.5;25690.5;25685;25685.75;271
20251209 021300;25686;25686.5;25675.75;25677.75;1266
20251209 021400;25677.5;25685.5;25675.25;25684.75;763
20251209 021500;25684.5;25693;25683.75;25692;656
20251209 021600;25691.75;25702.75;25691.5;25702.25;990
20251209 021700;25702.5;25707;25701.5;25704.25;983
20251209 021800;25704;25704.5;25699.5;25700.25;388
20251209 021900;25700.25;25706.25;25697.5;25705.75;373
20251209 022000;25705.5;25708;25702.5;25704.5;336
20251209 022100;25704;25704.5;25700.75;25704.25;222
20251209 022200;25704;25707.25;25703.25;25705;217
20251209 022300;25705.25;25707;25703.5;25706;121
20251209 022400;25706.75;25708.75;25704.25;25704.75;313
20251209 022500;25704.5;25705.25;25698.5;25699.5;353
20251209 022600;25699;25701.5;25695.5;25699.25;507
20251209 022700;25699.25;25700.5;25695.25;25697.5;193
20251209 022800;25697;25698.25;25694.75;25695.5;196
20251209 022900;25694.5;25697.25;25694;25697;137
20251209 023000;25695.75;25698.5;25695.75;25698;157
20251209 023100;25697.5;25699.25;25696.75;25697.75;158
20251209 023200;25697.5;25697.5;25692.25;25694;253
20251209 023300;25693.25;25693.5;25688.75;25688.75;578
20251209 023400;25689.25;25693;25688;25693;246
20251209 023500;25693;25695.5;25691.25;25691.25;164
20251209 023600;25691.25;25692.5;25686;25686.25;234
20251209 023700;25686.25;25692.5;25685;25692;333
20251209 023800;25692.25;25694;25690.75;25691;131
20251209 023900;25691.5;25691.75;25687.5;25687.5;162
20251209 024000;25687.25;25688.75;25684.75;25688.5;224
20251209 024100;25689.25;25689.75;25685.75;25687;245
20251209 024200;25686.75;25688;25685;25687.5;206
20251209 024300;25688;25692;25686.5;25691.75;296
20251209 024400;25692;25694.75;25691.75;25691.75;142
20251209 024500;25692;25693.5;25689.5;25691.25;147
20251209 024600;25691.75;25692.5;25687.25;25691;202
20251209 024700;25691.25;25694;25691;25693.25;105
20251209 024800;25693.5;25696;25693;25695.75;166
20251209 024900;25695.75;25697;25691;25692.5;151
20251209 025000;25692.5;25695.5;25692.5;25693.25;92
20251209 025100;25693;25693.25;25690.5;25691.75;62
20251209 025200;25692.25;25695;25691.75;25694.75;72
20251209 025300;25694.75;25697.75;25694.25;25697;151
20251209 025400;25697;25697.5;25691.5;25691.75;119
20251209 025500;25692;25693.25;25690.25;25691.25;101
20251209 025600;25692;25694;25690.25;25690.75;100
20251209 025700;25691;25691.5;25688.25;25690.25;206
20251209 025800;25690.5;25695.5;25690;25695;91
20251209 025900;25695;25695.75;25691.75;25694.5;102
20251209 030000;25694.25;25694.5;25692;25692.5;96
20251209 030100;25691.75;25694;25691;25692;182
20251209 030200;25691.75;25692.75;25690.25;25691.5;44
20251209 030300;25692.25;25692.25;25688.75;25689.25;74
20251209 030400;25689;25690;25684.25;25688;400
20251209 030500;25688;25692;25687.5;25691.75;169
20251209 030600;25691.75;25697;25690.75;25696;240
20251209 030700;25696.25;25698.5;25695.25;25696.25;316
20251209 030800;25697.75;25697.75;25693.25;25695;104
20251209 030900;25694.25;25694.25;25690;25691.75;181
20251209 031000;25691;25693.25;25689.25;25692;116
20251209 031100;25692;25693.25;25691.25;25691.75;120
20251209 031200;25691.5;25693.25;25690.5;25690.5;75
20251209 031300;25691.75;25693;25691.25;25692.75;84
20251209 031400;25692.5;25693.75;25691;25691.75;161
20251209 031500;25691.5;25694.75;25691.25;25694;90
20251209 031600;25693.75;25696;25692;25696;147
20251209 031700;25695.75;25698;25694.75;25697;154
20251209 031800;25697.25;25698.75;25696.25;25697.75;171
20251209 031900;25698.25;25699.75;25694.25;25697.25;222
20251209 032000;25697;25697.5;25696;25696;74
20251209 032100;25696;25698;25693.25;25694;212
20251209 032200;25694;25694.5;25689.5;25690.5;281
20251209 032300;25690.5;25693;25689.25;25691.5;110
20251209 032400;25691.5;25692.75;25689.5;25689.5;72
20251209 032500;25690;25692.75;25689.5;25691.75;77
20251209 032600;25691.75;25694.25;25691.25;25693;76
20251209 032700;25692.75;25694;25691;25692.25;105
20251209 032800;25692.75;25694;25689.75;25690.25;129
20251209 032900;25690.25;25693.5;25689.75;25693.5;129
20251209 033000;25693.25;25694.75;25691.75;25694;121
20251209 033100;25694;25700.25;25690.75;25691.75;767
20251209 033200;25693;25694;25689;25690.5;231
20251209 033300;25691.25;25696.5;25691;25696.25;186
20251209 033400;25696.25;25700.25;25695.5;25698;335
20251209 033500;25698;25698.25;25694.25;25696.5;198
20251209 033600;25696;25699.75;25695.25;25699.5;156
20251209 033700;25699.25;25700.5;25697.5;25698.5;217
20251209 033800;25699.25;25700;25696.25;25697.25;93
20251209 033900;25696.75;25698.5;25696;25696.75;128
20251209 034000;25697;25698.75;25696;25698.5;119
20251209 034100;25698.75;25699.75;25697.75;25699;144
20251209 034200;25698.75;25699;25694.25;25694.75;165
20251209 034300;25694.25;25697.25;25693.75;25697;297
20251209 034400;25697.25;25700.5;25694.25;25697;285
20251209 034500;25695.5;25698.25;25695;25695.25;72
20251209 034600;25694.75;25696.75;25694;25695;134
20251209 034700;25694.75;25696;25692;25694.25;215
20251209 034800;25693.5;25693.75;25689.25;25691.75;408
20251209 034900;25690.5;25692.75;25687.75;25689.25;318
20251209 035000;25689;25690;25688.25;25689.5;101
20251209 035100;25689;25689.5;25685.75;25687;208
20251209 035200;25686;25691;25685.5;25691;172
20251209 035300;25690.75;25693;25690.25;25693;133
20251209 035400;25693.25;25698;25692.75;25697.25;274
20251209 035500;25697.5;25700.75;25695.5;25698.25;376
20251209 035600;25699;25699.75;25695.75;25696.5;116
20251209 035700;25696.75;25699.5;25695.75;25698.75;99
20251209 035800;25698.75;25701.5;25698;25700;178
20251209 035900;25700.5;25702;25696.25;25698;218
20251209 040000;25698.25;25700;25698.25;25698.25;120
20251209 040100;25698.75;25699.5;25695.25;25698.25;211
20251209 040200;25698.25;25699.25;25694.75;25695.75;134
20251209 040300;25696;25700;25696;25699;89
20251209 040400;25699;25699.5;25691.75;25691.75;388
20251209 040500;25693.75;25696.25;25692;25694;189
20251209 040600;25693.75;25695;25693.25;25693.75;72
20251209 040700;25693.75;25695.5;25692.25;25692.75;68
20251209 040800;25693;25700.5;25692.75;25696.75;291
20251209 040900;25696.75;25697;25694.25;25694.5;105
20251209 041000;25694.25;25696.5;25694.25;25695.5;68
20251209 041100;25696;25696.5;25694;25694;74
20251209 041200;25694;25697.25;25694;25695.75;100
20251209 041300;25696;25697.75;25695.25;25695.25;103
20251209 041400;25695;25695.75;25693.5;25693.5;57
20251209 041500;25693;25693.5;25691.75;25691.75;90
20251209 041600;25692.5;25692.75;25689.5;25691.25;292
20251209 041700;25690.75;25695;25690;25693.75;245
20251209 041800;25694;25695;25693.25;25694;90
20251209 041900;25694;25695;25693;25693.25;59
20251209 042000;25693.25;25696.75;25693.25;25695.5;87
20251209 042100;25696;25697;25693.75;25694.5;97
20251209 042200;25694.5;25695;25693.5;25695;80
20251209 042300;25695;25696.25;25694.5;25694.75;54
20251209 042400;25695;25696.75;25689;25690.25;275
20251209 042500;25690.5;25691.25;25689;25690;152
20251209 042600;25689.75;25690.75;25689;25690;72
20251209 042700;25689.75;25693;25689.25;25691.5;147
20251209 042800;25691.5;25692.25;25690.5;25691;79
20251209 042900;25690.75;25693.75;25690.25;25692.75;154
20251209 043000;25692.75;25693.5;25690.75;25692.75;86
20251209 043100;25692;25692.75;25687.25;25688.25;171
20251209 043200;25688.5;25690.5;25687.25;25689.25;115
20251209 043300;25689.5;25691;25687.75;25688.25;121
20251209 043400;25688;25689.5;25687.5;25688;122
20251209 043500;25687.75;25689.25;25686;25686.5;153
20251209 043600;25687;25688.75;25684.25;25684.5;215
20251209 043700;25684.25;25688;25683;25686;188
20251209 043800;25686.75;25688.5;25686.25;25688;74
20251209 043900;25688.5;25689.5;25687.5;25689.5;39
20251209 044000;25689.5;25691.25;25687.75;25689.5;152
20251209 044100;25689.5;25692.25;25689;25691.5;85
20251209 044200;25691;25694.5;25691;25693.25;129
20251209 044300;25693.75;25695;25691.75;25692.5;146
20251209 044400;25692.25;25692.75;25688.5;25690;115
20251209 044500;25690;25691.25;25689.25;25691;70
20251209 044600;25691;25692.75;25690.25;25691.25;89
20251209 044700;25691.25;25691.25;25688.5;25689.25;70
20251209 044800;25689;25690;25689;25689;98
20251209 044900;25689.25;25690.5;25689;25689.5;68
20251209 045000;25689.75;25690.75;25687.75;25688.25;93
20251209 045100;25688.25;25689.25;25687.25;25689.25;71
20251209 045200;25689;25689.75;25686.5;25686.75;86
20251209 045300;25686.5;25688;25686.5;25687.5;137
20251209 045400;25687.75;25688.5;25686.25;25688.25;101
20251209 045500;25688.25;25688.75;25687.5;25687.75;80
20251209 045600;25688;25689.25;25687.5;25688;93
20251209 045700;25688.25;25690;25687.5;25689.25;71
20251209 045800;25689.75;25689.75;25687.75;25687.75;87
20251209 045900;25687.5;25688.5;25686.5;25686.5;76
20251209 050000;25686.5;25687.75;25686.5;25687.25;51
20251209 050100;25688;25688.25;25683.5;25684;275
20251209 050200;25684.25;25687;25683.25;25686.25;122
20251209 050300;25686;25689.5;25685.75;25689.25;120
20251209 050400;25689.5;25689.5;25685.5;25685.75;115
20251209 050500;25685.75;25686.25;25679.75;25681.75;437
20251209 050600;25681.75;25682.25;25673;25676.25;774
20251209 050700;25676.75;25681;25676;25680.25;271
20251209 050800;25680;25681;25677.75;25679.25;169
20251209 050900;25680;25681.5;25676.75;25677.25;125
20251209 051000;25676.75;25678.25;25673;25677;330
20251209 051100;25677;25678.25;25672.25;25672.75;128
20251209 051200;25672.75;25675.25;25670.5;25675.25;444
20251209 051300;25675;25677.5;25674.75;25677.5;146
20251209 051400;25677.25;25679.25;25676.75;25677.5;126
20251209 051500;25677.5;25677.5;25674.75;25675.25;90
20251209 051600;25675.25;25675.5;25673.25;25674.75;129
20251209 051700;25675;25675.5;25672.5;25673.25;134
20251209 051800;25673;25675.25;25673;25674.5;107
20251209 051900;25674.75;25677;25674.75;25676.75;178
20251209 052000;25677;25678.5;25674.5;25674.75;177
20251209 052100;25674.75;25675.25;25668.75;25669.25;336
20251209 052200;25669.25;25672.5;25667.5;25672.5;303
20251209 052300;25672.75;25673.25;25670.25;25670.5;223
20251209 052400;25670.75;25673;25668;25668;299
20251209 052500;25668.25;25670.5;25666.75;25668.25;349
20251209 052600;25668.25;25671.25;25667.25;25668.75;259
20251209 052700;25668.5;25670;25665;25666.5;336
20251209 052800;25666.75;25670;25665.75;25666.5;310
20251209 052900;25666.75;25669.5;25666.75;25668.5;152
20251209 053000;25668;25668.5;25666;25668.25;121
20251209 053100;25667.75;25671.25;25664.25;25669.75;381
20251209 053200;25669.75;25670.5;25666.75;25667.5;144
20251209 053300;25668;25669.25;25667.25;25669.25;111
20251209 053400;25669.25;25670.5;25667.25;25669.5;155
20251209 053500;25669.25;25669.75;25667.25;25669;105
20251209 053600;25669;25673.25;25669;25672.5;260
20251209 053700;25673;25677;25672.75;25676;510
20251209 053800;25676.25;25677.25;25675.5;25676;188
20251209 053900;25676.25;25676.25;25674.5;25675.25;114
20251209 054000;25675.25;25677.75;25675;25677.75;206
20251209 054100;25676.75;25676.75;25675.25;25675.75;150
20251209 054200;25676;25676.5;25671.25;25672;230
20251209 054300;25671.75;25675;25671.5;25674.75;136
20251209 054400;25675;25677.25;25674.5;25675.5;219
20251209 054500;25676.25;25676.5;25673.25;25673.25;134
20251209 054600;25673.5;25676;25673.25;25675.5;109
20251209 054700;25675.5;25679.25;25674.75;25678.25;250
20251209 054800;25678;25679.25;25673.25;25674;211
20251209 054900;25674.25;25675.5;25672.5;25672.5;144
20251209 055000;25672.5;25672.5;25669.5;25670.25;252
20251209 055100;25670.25;25672.75;25668.25;25669.75;164
20251209 055200;25669.5;25670.5;25668;25668.5;170
20251209 055300;25668.5;25670.75;25665.75;25666.5;207
20251209 055400;25666.5;25666.5;25663.25;25665.75;382
20251209 055500;25665.5;25666.5;25664.25;25664.75;174
20251209 055600;25664.5;25668;25664;25667.5;158
20251209 055700;25666.25;25667.75;25665.75;25666.25;143
20251209 055800;25666.75;25667;25663.75;25664.25;107
20251209 055900;25664.75;25666.25;25663.5;25664.25;99
20251209 060000;25664.25;25665;25662.5;25663.25;241
20251209 060100;25664;25664.75;25659;25659.25;497
20251209 060200;25659.5;25660.75;25651.5;25656.5;795
20251209 060300;25656.25;25658.5;25654;25656;274
20251209 060400;25655.5;25659.5;25655;25655.5;216
20251209 060500;25655.5;25657.75;25654.25;25655.75;200
20251209 060600;25656;25661.25;25655.25;25660.75;228
20251209 060700;25660.75;25663.5;25660.75;25661.25;176
20251209 060800;25660.75;25661;25656.75;25657;242
20251209 060900;25656.75;25657.75;25655;25657.75;111
20251209 061000;25657.75;25659;25656;25656.25;113
20251209 061100;25656;25656.75;25654;25655.5;175
20251209 061200;25655;25655.75;25650.25;25653.25;353
20251209 061300;25653;25653;25647.5;25650.25;505
20251209 061400;25649.75;25655.25;25647.75;25654.25;328
20251209 061500;25654.5;25657;25654.25;25656.75;225
20251209 061600;25656.5;25657.5;25654.25;25656.25;157
20251209 061700;25656;25661;25653.75;25660.25;249
20251209 061800;25660.5;25660.75;25656.25;25656.5;208
20251209 061900;25656.5;25658;25654.5;25658;152
20251209 062000;25658.25;25658.5;25655.25;25655.5;141
